source_system,table_name,field_name,source_file,ordinal_position,data_type,size_text,full_type,max_length,numeric_precision,numeric_scale,is_nullable,raw_duplicate_row_count,duplicate_full_type_count,duplicate_size_count,duplicate_nullable_count,duplicate_ordinal_count,has_duplicate_rows_in_source,has_within_source_type_conflict,has_within_source_size_conflict,has_within_source_nullable_conflict,has_within_source_ordinal_conflict
systemc,ssd_cla_previous_permanence,lapp_previous_permanence_order_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,10,nvarchar(10),10,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_previous_permanence,lapp_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_reviews,clar_cla_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_reviews,clar_cla_review_cancelled,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_reviews,clar_cla_review_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cla_reviews,clar_cla_review_due_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cla_reviews,clar_cla_review_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_reviews,clar_cla_review_participation,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_substance_misuse,clas_intervention_received,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_substance_misuse,clas_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_substance_misuse,clas_substance_misuse_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cla_substance_misuse,clas_substance_misuse_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_substance_misuse,clas_substance_misused,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_visits,clav_cla_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_visits,clav_cla_visit_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cla_visits,clav_cla_visit_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_visits,clav_cla_visit_seen,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_visits,clav_cla_visit_seen_alone,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cla_visits,clav_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cohort,dim_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,false,2,1,1,1,1,True,False,False,False,False
systemc,ssd_cohort,first_activity_dttm,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,10,datetime,,datetime,,,,true,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,has_903,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,has_client_flag,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,has_contact,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,has_eligibility,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,has_involvement,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,has_referral,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,is_care_leaver,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,last_activity_dttm,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,11,datetime,,datetime,,,,true,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cohort,legacy_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,true,2,1,1,1,1,True,False,False,False,False
systemc,ssd_contacts,cont_contact_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_contacts,cont_contact_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_contacts,cont_contact_outcome_json,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,4000,nvarchar(4000),4000,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_contacts,cont_contact_source_code,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_contacts,cont_contact_source_desc,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,255,nvarchar(255),255,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_contacts,cont_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_cp_plan_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_cp_plan_initial_category,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_cp_plan_latest_category,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_cp_plan_ola,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_cp_plan_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_icpc_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_plans,cppl_referral_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,datetime,,datetime,,,,true,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_due,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,true,2,1,0,1,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_meeting_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_outcome_continue_cp,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_participation,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_cp_review_quorate,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_reviews,cppr_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_cp_plan_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_cp_visit_bedroom,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_cp_visit_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_cp_visit_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_cp_visit_seen,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_cp_visit_seen_alone,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nchar,1,nchar(1),1,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_cp_visits,cppv_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_department,dept_team_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_department,dept_team_name,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,255,nvarchar(255),255,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_department,dept_team_parent_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_department,dept_team_parent_name,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,255,nvarchar(255),255,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_dim_date,calendar_quarter,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,tinyint,,tinyint,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,calendar_year,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,int,,int,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,date_key,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,int,,int,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,day_of_month,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,tinyint,,tinyint,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,day_of_week_monday1,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,9,tinyint,,tinyint,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_quarter,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,21,tinyint,,tinyint,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_quarter_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,23,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_quarter_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,22,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_year_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,20,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_year_label,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,18,varchar,7,varchar(7),7,,,false,2,1,1,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_year_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,19,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,fiscal_year_start_year,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,17,int,,int,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,full_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,is_weekend,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,10,bit,,bit,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,iso_week,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,tinyint,,tinyint,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,iso_year,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,int,,int,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,month_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,12,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,month_number,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,tinyint,,tinyint,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,month_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,11,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,quarter_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,14,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,quarter_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,13,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,year_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,16,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_dim_date,year_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,15,date,,date,,,,false,2,1,0,1,1,True,False,False,False,False
systemc,ssd_disability,disa_disability_code,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,nvarchar,48,nvarchar(48),48,,,false,2,1,1,1,1,True,False,False,False,False
systemc,ssd_disability,disa_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,false,2,1,1,1,1,True,False,False,False,False
systemc,ssd_disability,disa_table_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_end_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_end_reason,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,6,nvarchar,max,nvarchar(max),max,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_organisation,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,7,nvarchar,max,nvarchar(max),max,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_reason,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,max,nvarchar(max),max,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_start_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_episode_worker_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,8,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_early_help_episodes,earl_person_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_active_plans,ehcp_active_ehcp_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_active_plans,ehcp_active_ehcp_last_review_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
systemc,ssd_ehcp_active_plans,ehcp_ehcp_request_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,2,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_assessment,ehca_ehcp_assessment_exceptions,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,5,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_assessment,ehca_ehcp_assessment_id,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,1,nvarchar,48,nvarchar(48),48,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_assessment,ehca_ehcp_assessment_outcome,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,4,nvarchar,100,nvarchar(100),100,,,,2,1,1,0,1,True,False,False,False,False
systemc,ssd_ehcp_assessment,ehca_ehcp_assessment_outcome_date,/workspaces/ssd-data-model/deployment_extracts/systemc/live/ssd_deployment_individual_files/systemc_sqlserver_v1.4.0_1_20260120.sql,3,datetime,,datetime,,,,,2,1,0,0,1,True,False,False,False,False
